# s_x s_a s_y II_00 II_01 II_11 Psi
0 0 -0.0522554509 0 0 0 0.0583452148
0 0 -0.0440697925 0 0 0 0.07643190357
0 0 -0.0358205594 0 0 0 0.06997176431
0 0 -0.0275073132 0 0 0 0.06254916647
0 0 -0.0191296126 0 0 0 0.06064226114
0 0 -0.010687014 0 0 0 0.05691502688
0 0 -0.0021790707 0 0 0 0.0553420777
0 0 0.006394666 0 0 0 0.05577446649
0 0 0.015034649 0 0 0 0.05800621598
0 0 0.023741332 0 0 0 0.06207372957
0 0 0.032515173 0 0 0 0.06812684625
0 0 0.041356631 0 0 0 0.07636927544
0 0 0.05026617 0 0 0 0.08711112623
0 0 0.059244254 0 0 0 0.1000703547
0 0 0.068291353 0 0 0 0.1157813997
0 0 0.077407938 0 0 0 0.1342268538
0 0 0.086594482 0 0 0 0.1558294337
0 0 0.095851463 0 0 0 0.181163163
0 0 0.105179359 0 0 0 0.2105363672
0 0 0.114578654 0 0 0 0.2442489258
0 0 0.124049833 0 0 0 0.2825568693
0 0 0.133593384 0 0 0 0.3257048213
0 0 0.143209799 0 0 0 0.3739406118
0 0 0.15289957 0 0 0 0.4274710394
0 0 0.162663196 0 0 0 0.4864823935
0 0 0.172501177 0 0 0 0.5511884771
0 0 0.182414014 0 0 0 0.6218225677
0 0 0.192402214 0 0 0 0.6983231143
0 0 0.202466287 0 0 0 0.7812708141
0 0 0.212606743 0 0 0 0.8707487644
0 0 0.222824098 0 0 0 0.9668458247
0 0 0.233118869 0 0 0 1.069812379
0 0 0.243491578 0 0 0 1.179904215
0 0 0.253942749 0 0 0 1.297335046
0 0 0.264472908 0 0 0 1.422334376
0 0 0.275082586 0 0 0 1.555121148
0 0 0.285772316 0 0 0 1.695886646
0 0 0.296542635 0 0 0 1.844822668
0 0 0.307394083 0 0 0 2.002143077
0 0 0.318327201 0 0 0 2.167705338
0 0 0.329342536 0 0 0 2.342113924
0 0 0.340440638 0 0 0 2.525478842
0 0 0.351622057 0 0 0 2.681055438
0 0 0.362887351 0 0 0 2.881139602
0 0 0.374237077 0 0 0 3.076628696
0 0 0.385671798 0 0 0 3.285267237
0 0 0.39719208 0 0 0 3.513498658
0 0 0.408798489 0 0 0 3.752032438
0 0 0.4204916 0 0 0 4.001050255
0 0 0.432271986 0 0 0 4.260737738
0 0 0.444140226 0 0 0 4.531315678
0 0 0.456096903 0 0 0 4.81310651
0 0 0.468142601 0 0 0 5.10631481
0 0 0.48027791 0 0 0 5.411201089
0 0 0.49250342 0 0 0 5.728003661
0 0 0.504819729 0 0 0 6.056971853
0 0 0.517227434 0 0 0 6.39839294
0 0 0.529727138 0 0 0 6.752537362
0 0 0.542319447 0 0 0 7.119676233
0 0 0.55500497 0 0 0 7.499944184
0 0 0.56778432 0 0 0 7.893808857
0 0 0.580658114 0 0 0 8.301318197
0 0 0.593626971 0 0 0 8.721648545
0 0 0.606691515 0 0 0 9.156175688
0 0 0.619852372 0 0 0 9.605152879
0 0 0.633110174 0 0 0 10.0688465
0 0 0.646465555 0 0 0 10.54760297
0 0 0.659919153 0 0 0 11.04178647
0 0 0.673471608 0 0 0 11.55170012
0 0 0.687123567 0 0 0 12.07763357
0 0 0.700875678 0 0 0 12.61986473
0 0 0.714728594 0 0 0 13.17866557
0 0 0.72868297 0 0 0 13.7543569
0 0 0.742739468 0 0 0 14.34719107
0 0 0.75689875 0 0 0 14.95722502
0 0 0.771161485 0 0 0 15.58478724
0 0 0.785528343 0 0 0 16.23035061
0 0 0.8 0 0 0 16.89432547
0 0 0 -200 0 0 0.004286793394
0 0 0 -194.6669069 0 0 0.004267510976
0 0 0 -189.4058826 0 0 0.004227755786
0 0 0 -184.2169272 0 0 0.004254839444
0 0 0 -179.1000405 0 0 0.004304067529
0 0 0 -174.0552227 0 0 0.004234749139
0 0 0 -169.0824738 0 0 0.004173197969
0 0 0 -164.1817936 0 0 0.004098838283
0 0 0 -159.3531823 0 0 0.004019387176
0 0 0 -154.5966398 0 0 0.003941825689
0 0 0 -149.9121661 0 0 0.003867452205
0 0 0 -145.2997613 0 0 0.003709337694
0 0 0 -140.7594253 0 0 0.003666297446
0 0 0 -136.2911581 0 0 0.003635696899
0 0 0 -131.8949597 0 0 0.003237490761
0 0 0 -127.5708301 0 0 0.003234042848
0 0 0 -123.3187694 0 0 0.003628711031
0 0 0 -119.1387775 0 0 0.003698369794
0 0 0 -115.0308545 0 0 0.003753271341
0 0 0 -110.9950002 0 0 0.003816444323
0 0 0 -107.0312148 0 0 0.003880712842
0 0 0 -103.1394982 0 0 0.003955065019
0 0 0 -99.31985046 0 0 0.004045948824
0 0 0 -95.57227152 0 0 0.0041545415
0 0 0 -91.89676141 0 0 0.004288659671
0 0 0 -88.29332012 0 0 0.004446055382
0 0 0 -84.76194766 0 0 0.004638679083
0 0 0 -81.30264403 0 0 0.004869812159
0 0 0 -77.91540922 0 0 0.005143226041
0 0 0 -74.60024323 0 0 0.005460675562
0 0 0 -71.35714607 0 0 0.005825144214
0 0 0 -68.18611774 0 0 0.006242173177
0 0 0 -65.08715824 0 0 0.006713215552
0 0 0 -62.06026756 0 0 0.007238109577
0 0 0 -59.1054457 0 0 0.007819406236
0 0 0 -56.22269267 0 0 0.008467066458
0 0 0 -53.41200847 0 0 0.009184207933
0 0 0 -50.67339309 0 0 0.009969720289
0 0 0 -48.00684654 0 0 0.01082474468
0 0 0 -45.41236881 0 0 0.01174979096
0 0 0 -42.88995991 0 0 0.01274494128
0 0 0 -40.43961984 0 0 0.0138135823
0 0 0 -38.06134859 0 0 0.01495528002
0 0 0 -35.75514616 0 0 0.01616359916
0 0 0 -33.52101257 0 0 0.01743548974
0 0 0 -31.3589478 0 0 0.01876827311
0 0 0 -29.26895185 0 0 0.02017141163
0 0 0 -27.25102473 0 0 0.02164326401
0 0 0 -25.30516643 0 0 0.02317453849
0 0 0 -23.43137697 0 0 0.02475608008
0 0 0 -21.62965632 0 0 0.02637781034
0 0 0 -19.9000045 0 0 0.02803367908
0 0 0 -18.24242151 0 0 0.02971933872
0 0 0 -16.65690735 0 0 0.0314239591
0 0 0 -15.14346201 0 0 0.03313581953
0 0 0 -13.70208549 0 0 0.03484323676
0 0 0 -12.3327778 0 0 0.03653507652
0 0 0 -11.03553894 0 0 0.03820045976
0 0 0 -9.810368902 0 0 0.03983425587
0 0 0 -8.657267691 0 0 0.04142777651
0 0 0 -7.576235305 0 0 0.0429735642
0 0 0 -6.567271745 0 0 0.04446314188
0 0 0 -5.63037701 0 0 0.04588710434
0 0 0 -4.765551101 0 0 0.04723656999
0 0 0 -3.972794018 0 0 0.04850295909
0 0 0 -3.252105761 0 0 0.04967853365
0 0 0 -2.603486329 0 0 0.05075618132
0 0 0 -2.026935724 0 0 0.05172958653
0 0 0 -1.522453944 0 0 0.05259312042
0 0 0 -1.090040989 0 0 0.05334207676
0 0 0 -0.7296968605 0 0 0.05397261092
0 0 0 -0.4414215576 0 0 0.05448122523
0 0 0 -0.2252150804 0 0 0.05486511397
0 0 0 -0.08107742894 0 0 0.05512219848
0 0 0 -0.009008603216 0 0 0.05525108768
0 0 0 0.009008603216 0 0 0.05528334603
0 0 0 0.08107742894 0 0 0.05541252332
0 0 0 0.2252150804 0 0 0.05567156823
0 0 0 0.4414215576 0 0 0.056061853
0 0 0 0.7296968605 0 0 0.0565854133
0 0 0 1.090040989 0 0 0.05724501897
0 0 0 1.522453944 0 0 0.05804441195
0 0 0 2.026935724 0 0 0.05898784431
0 0 0 2.603486329 0 0 0.06008019793
0 0 0 3.252105761 0 0 0.06132714125
0 0 0 3.972794018 0 0 0.06273472216
0 0 0 4.765551101 0 0 0.06430958428
0 0 0 5.63037701 0 0 0.06605854437
0 0 0 6.567271745 0 0 0.06798868152
0 0 0 7.576235305 0 0 0.07011116031
0 0 0 8.657267691 0 0 0.07244171366
0 0 0 9.810368902 0 0 0.07499409148
0 0 0 11.03553894 0 0 0.0777806782
0 0 0 12.3327778 0 0 0.08081570894
0 0 0 13.70208549 0 0 0.08411346698
0 0 0 15.14346201 0 0 0.08768544715
0 0 0 16.65690735 0 0 0.09155094033
0 0 0 18.24242151 0 0 0.09573262082
0 0 0 19.9000045 0 0 0.1002515744
0 0 0 21.62965632 0 0 0.1051358035
0 0 0 23.43137697 0 0 0.110410027
0 0 0 25.30516643 0 0 0.1161015753
0 0 0 27.25102473 0 0 0.1222442634
0 0 0 29.26895185 0 0 0.1288710771
0 0 0 31.3589478 0 0 0.1360114781
0 0 0 33.52101257 0 0 0.1436967607
0 0 0 35.75514616 0 0 0.1519607348
0 0 0 38.06134859 0 0 0.1608389343
0 0 0 40.43961984 0 0 0.1703690784
0 0 0 42.88995991 0 0 0.1805890832
0 0 0 45.41236881 0 0 0.1915384667
0 0 0 48.00684654 0 0 0.2032552601
0 0 0 50.67339309 0 0 0.2157811912
0 0 0 53.41200847 0 0 0.2291612315
0 0 0 56.22269267 0 0 0.2434345965
0 0 0 59.1054457 0 0 0.2586506945
0 0 0 62.06026756 0 0 0.2748607751
0 0 0 65.08715824 0 0 0.2921099737
0 0 0 68.18611774 0 0 0.3104098988
0 0 0 71.35714607 0 0 0.3298496927
0 0 0 74.60024323 0 0 0.3504827936
0 0 0 77.91540922 0 0 0.3723042851
0 0 0 81.30264403 0 0 0.3952450285
0 0 0 84.76194766 0 0 0.4196274974
0 0 0 88.29332012 0 0 0.4454701236
0 0 0 91.89676141 0 0 0.4728302913
0 0 0 95.57227152 0 0 0.501757297
0 0 0 99.31985046 0 0 0.532312309
0 0 0 103.1394982 0 0 0.5645761624
0 0 0 107.0312148 0 0 0.5986290498
0 0 0 110.9950002 0 0 0.6345333106
0 0 0 115.0308545 0 0 0.6723551003
0 0 0 119.1387775 0 0 0.7121665985
0 0 0 123.3187694 0 0 0.7540391163
